,Latitude,Longitude,median
5148,34.07548,-118.36298000000001,0.8714899999999999
5149,34.08258,-118.36299,0.89226
5150,34.08105,-118.36299,0.94153
5151,34.17522,-118.363,0.721845
5152,34.17468,-118.363,0.750855
5153,34.084559999999996,-118.363,0.810255
5154,34.08137,-118.363,0.9469399999999999
5155,34.178670000000004,-118.36301,0.82787
5156,34.08647,-118.36301,0.9062350000000001
5157,34.08579,-118.36301,0.94336
5158,34.08498,-118.36301,0.8566950000000001
5159,34.0832,-118.36301,0.87605
5160,34.08217,-118.36301999999999,0.8836849999999999
5161,34.0819,-118.36301999999999,0.917775
5162,34.03553,-118.36301999999999,0.680955
5163,34.082440000000005,-118.36303000000001,0.882245
5164,34.036770000000004,-118.36303000000001,0.70772
5165,34.08272,-118.36305,0.89494
5166,34.14711,-118.36307,0.67964
5167,34.05435,-118.36313999999999,0.83998
5168,34.14764,-118.36315,0.68145
5169,34.05341,-118.36318,0.919975
5170,34.15065,-118.36328,0.669685
5171,34.09905,-118.36328,0.86711
5172,34.05315,-118.36328999999999,0.9409400000000001
5173,34.02666,-118.3633,0.6706699999999999
5174,34.031,-118.36334,0.66777
5175,34.04204,-118.36336999999999,0.92482
5176,34.17609,-118.36338,0.7229
5177,34.150909999999996,-118.36339,0.6854549999999999
5178,34.03572,-118.36341000000002,0.686235
5179,34.08633,-118.36345,0.916805
5180,34.086059999999996,-118.36345,0.96774
5181,34.17672,-118.36346,0.78439
5182,34.165729999999996,-118.36346999999999,0.699145
5183,34.084559999999996,-118.36346999999999,0.7828350000000001
5184,34.052609999999994,-118.36351,0.97033
5185,34.18627,-118.36352,0.85093
5186,34.07074,-118.36353999999999,0.758785
5187,34.054190000000006,-118.36357,0.8596900000000001
5188,34.05235,-118.3636,1.0056850000000002
5189,34.052209999999995,-118.36366000000001,1.025
5190,34.150940000000006,-118.36368999999999,0.659045
5191,34.10086,-118.36376000000001,0.78748
5192,34.0366,-118.36379,0.711825
5193,34.03632,-118.36381000000002,0.706145
5194,34.099059999999994,-118.36386999999999,0.82407
5195,34.09885,-118.36386999999999,0.83751
5196,34.15122,-118.36393999999999,0.6772199999999999
5197,34.17915,-118.36395,0.807755
5198,34.05328,-118.36395,0.96401
5199,34.173559999999995,-118.36397,0.7270000000000001
5200,34.02838,-118.36399999999999,0.635515
5201,34.05317,-118.36402,0.9949749999999999
5202,34.16231,-118.36403,0.746005
5203,34.16213,-118.36403,0.761855
5204,34.027809999999995,-118.36403,0.65184
5205,34.16267,-118.36403999999999,0.79293
5206,34.02973,-118.36406000000001,0.65289
5207,34.0851,-118.36407,0.8497600000000001
5208,34.17666,-118.36408,0.779235
5209,34.085770000000004,-118.36408,0.946995
5210,34.08566,-118.36408,0.936645
5211,34.14608,-118.36411000000001,0.77215
5212,34.08605,-118.36412,0.9228399999999999
5213,34.05273,-118.36418,0.9758100000000001
5214,34.15067,-118.36421000000001,0.70157
5215,34.052609999999994,-118.36423,1.0046300000000001
5216,34.05539,-118.36426999999999,0.84402
5217,34.05522,-118.36429,0.81455
5218,34.10089,-118.36431,0.81084
5219,34.02729,-118.36436,0.65743
5220,34.07083,-118.36438999999999,0.84588
5221,34.06413,-118.36445,0.777415
5222,34.16438,-118.36447,0.769895
5223,34.150420000000004,-118.36447,0.70304
5224,34.05208,-118.36447,1.05675
5225,34.162490000000005,-118.3645,0.743725
5226,34.05196,-118.3645,1.04905
5227,34.16373,-118.36451000000001,0.739235
5228,34.16267,-118.36451000000001,0.7380450000000001
5229,34.17136,-118.36453,0.694145
5230,34.07132,-118.36453,0.8111349999999999
5231,34.16397,-118.36458999999999,0.73693
5232,34.16468,-118.36461000000001,0.75601
5233,34.0517,-118.36461000000001,1.06345
5234,34.0544,-118.36469,0.8552249999999999
5235,34.07083,-118.36474,0.8223750000000001
5236,34.05546,-118.36476,0.829
5237,34.17066,-118.36485,0.656255
5238,34.070890000000006,-118.36488999999999,0.81616
5239,34.07135,-118.36491000000001,0.841175
5240,34.10197,-118.36495,0.82082
5241,34.10176,-118.36495,0.784655
5242,34.055209999999995,-118.36502,0.87564
5243,34.156940000000006,-118.36504,0.71048
5244,34.02833,-118.36506000000001,0.688965
5245,34.16466,-118.36506999999999,0.743485
5246,34.16693,-118.36508,0.6894150000000001
5247,34.1666,-118.36508,0.73115
5248,34.16303,-118.36509,0.7332449999999999
5249,34.16267,-118.3651,0.76903
5250,34.162490000000005,-118.3651,0.76125
5251,34.16178,-118.3651,0.751635
5252,34.16324,-118.36511000000002,0.72517
5253,34.16382,-118.36511999999999,0.750875
5254,34.16342,-118.36513000000001,0.73658
5255,34.1636,-118.36518000000001,0.74553
5256,34.10223,-118.36518000000001,0.8473950000000001
5257,34.15504,-118.36518999999998,0.7278249999999999
5258,34.05063,-118.36528,1.00315
5259,34.05048,-118.36531000000001,1.0627
5260,34.0541,-118.36533,0.9014
5261,34.16748,-118.36535,0.674115
5262,34.0395,-118.36538,0.767515
5263,34.050340000000006,-118.36538999999999,1.0195500000000002
5264,34.05186,-118.36543,1.02225
5265,34.06426,-118.36545,0.7710250000000001
5266,34.053979999999996,-118.36545,0.936315
5267,34.032140000000005,-118.36545,0.674925
5268,34.05189,-118.36546000000001,1.00513
5269,34.15767,-118.36549,0.7196450000000001
5270,34.027359999999994,-118.36551999999999,0.71401
5271,34.16213,-118.36556999999999,0.76234
5272,34.16195,-118.36556999999999,0.756935
5273,34.16162,-118.36556999999999,0.7910200000000001
5274,34.16113,-118.36556999999999,0.844195
5275,34.05369,-118.36558000000001,0.981865
5276,34.05428,-118.3656,0.915805
5277,34.1656,-118.36563999999998,0.78535
5278,34.03761,-118.36566,0.749275
5279,34.16767,-118.36568999999999,0.694505
5280,34.15453,-118.36573999999999,0.7278100000000001
5281,34.05353,-118.36576000000001,0.94133
5282,34.16594,-118.36577,0.7800400000000001
5283,34.04911,-118.36578,0.90783
5284,34.04896,-118.36582,0.9347799999999999
5285,34.04837,-118.36598000000001,0.90372
5286,34.04823,-118.36601999999999,0.9380999999999999
5287,34.14842,-118.36603000000001,0.741125
5288,34.159659999999995,-118.36605,0.748305
5289,34.16147,-118.36611,0.8085899999999999
5290,34.16425,-118.36612,0.77098
5291,34.02775,-118.36612,0.691615
5292,34.047779999999996,-118.36613999999999,0.933565
5293,34.16703,-118.36615,0.68962
5294,34.1629,-118.36615,0.80968
5295,34.13832,-118.36617,0.82435
5296,34.0538,-118.36617,0.929925
5297,34.14959,-118.36618,0.688145
5298,34.0375,-118.36618999999999,0.78053
5299,34.04984,-118.36622,0.913015
5300,34.16238,-118.36625,0.7654350000000001
5301,34.18634,-118.36627,0.86533
5302,34.15594,-118.36628,0.758865
5303,34.14959,-118.36634,0.699275
5304,34.15767,-118.36636000000001,0.74735
5305,34.05867,-118.36639,0.816225
5306,34.04925,-118.36641000000002,0.937795
5307,34.14842,-118.36644,0.762745
5308,34.15736,-118.36645,0.707175
5309,34.14897,-118.36646999999999,0.722025
5310,34.15793,-118.36648000000001,0.7300200000000001
5311,34.02639,-118.36653999999999,0.71753
5312,34.030770000000004,-118.36661000000001,0.7196
5313,34.15793,-118.36663999999999,0.71976
5314,34.16057,-118.36666000000001,0.7396849999999999
5315,34.15842,-118.36666000000001,0.62803
5316,34.048190000000005,-118.36666000000001,0.822635
5317,34.18634,-118.36673,0.76502
5318,34.166509999999995,-118.36675,0.68291
5319,34.1658,-118.36675,0.6833199999999999
5320,34.165659999999995,-118.36675,0.694745
5321,34.16538,-118.36675,0.682605
5322,34.04775,-118.36678,0.836865
5323,34.16445,-118.36679,0.66523
5324,34.04871,-118.36693999999999,0.8986900000000001
5325,34.15736,-118.36695,0.6300950000000001
5326,34.05104,-118.36695,0.936505
5327,34.049659999999996,-118.36697,0.903195
5328,34.04857,-118.36697,0.90748
5329,34.14959,-118.36703,0.677495
5330,34.04827,-118.36706000000001,0.88798
5331,34.15736,-118.36712,0.66591
5332,34.15437,-118.36716000000001,0.69515
5333,34.164429999999996,-118.36721000000001,0.694825
5334,34.151070000000004,-118.36721000000001,0.60632
5335,34.17285,-118.36724,0.6885049999999999
5336,34.16107,-118.36725,0.77974
5337,34.15594,-118.36726999999999,0.688745
5338,34.162,-118.36731,0.75605
5339,34.16056,-118.36731,0.7145649999999999
5340,34.15542,-118.36733999999998,0.6701250000000001
5341,34.05103,-118.36733999999998,0.873895
5342,34.15736,-118.36736,0.66947
5343,34.15963,-118.36738000000001,0.627135
5344,34.15504,-118.36738999999999,0.657675
5345,34.14897,-118.3674,0.6351950000000001
5346,34.15594,-118.36743999999999,0.67696
5347,34.04912,-118.36745,0.83727
5348,34.16056,-118.36752,0.718495
5349,34.050259999999994,-118.36756000000001,0.92109
5350,34.17915,-118.36762,0.654185
5351,34.15665,-118.36762,0.70383
5352,34.1554,-118.36762,0.67836
5353,34.04995,-118.36764,0.88819
5354,34.071659999999994,-118.36769,0.837555
5355,34.04824,-118.36769,0.880115
5356,34.16109,-118.36771999999999,0.745455
5357,34.150659999999995,-118.36773000000001,0.6171150000000001
5358,34.049640000000004,-118.36773000000001,0.85267
5359,34.15835,-118.36775,0.649715
5360,34.15821,-118.36775,0.643
5361,34.15665,-118.36775,0.67311
5362,34.13867,-118.36776,0.73772
5363,34.04779,-118.36782,0.8765499999999999
5364,34.1923,-118.36785,0.7386349999999999
5365,34.16581,-118.36786000000001,0.68075
5366,34.167970000000004,-118.36787,0.64384
5367,34.166470000000004,-118.36788,0.6927749999999999
5368,34.15637,-118.36803,0.689285
5369,34.04846,-118.36805,0.82349
5370,34.13881,-118.36806000000001,0.746105
5371,34.16223,-118.36809,0.68559
5372,34.05068,-118.36809,0.874945
5373,34.05053,-118.36816,0.8523499999999999
5374,34.05038,-118.36816999999999,0.8283
5375,34.13889,-118.3682,0.7553350000000001
5376,34.16867,-118.36823000000001,0.62248
5377,34.16867,-118.36823000000001,0.62248
5378,34.07179,-118.36828,0.862565
5379,34.165690000000005,-118.36831000000001,0.6809
5380,34.15701,-118.36833,0.657135
5381,34.16108,-118.36842,0.69782
5382,34.07181,-118.36846000000001,0.8520300000000001
5383,34.03375,-118.36851999999999,0.71412
5384,34.05077,-118.36854,0.85576
5385,34.0491,-118.36854,0.80272
5386,34.15695,-118.36861,0.664815
5387,34.16108,-118.36861999999999,0.67473
5388,34.192890000000006,-118.36863000000001,0.7724599999999999
5389,34.14959,-118.36868,0.63516
5390,34.048359999999995,-118.36871000000001,0.8342449999999999
5391,34.19313,-118.36872,0.758165
5392,34.07188,-118.3688,0.84611
5393,34.064659999999996,-118.36882,0.81429
5394,34.18383,-118.36887,0.7083699999999999
5395,34.071870000000004,-118.36895,0.848335
5396,34.13915,-118.36896000000002,0.733975
5397,34.159290000000006,-118.36903999999998,0.6414899999999999
5398,34.048770000000005,-118.36913999999999,0.809525
5399,34.04849,-118.36917,0.8341400000000001
5400,34.159279999999995,-118.36923999999999,0.6425749999999999
5401,34.0338,-118.36928,0.762175
5402,34.15423,-118.36928999999999,0.643985
5403,34.1413,-118.3693,0.74811
5404,34.16326,-118.36932,0.628975
5405,34.18378,-118.36935,0.69017
5406,34.1482,-118.36946999999999,0.6985600000000001
5407,34.13935,-118.36948000000001,0.7019850000000001
5408,34.18073,-118.36953000000001,0.7536750000000001
5409,34.03331,-118.36953999999999,0.679575
5410,34.16146,-118.36958,0.65689
5411,34.19238,-118.36972,0.726005
5412,34.04911,-118.36974,0.8424649999999999
5413,34.07334,-118.36976000000001,0.8701
5414,34.05122,-118.36976999999999,0.8669199999999999
5415,34.19296,-118.36981000000002,0.744035
5416,34.19081,-118.36991,0.75614
5417,34.154090000000004,-118.36991,0.6857550000000001
5418,34.08078,-118.36992,0.766535
5419,34.190540000000006,-118.36993000000001,0.737335
5420,34.08249,-118.36993000000001,0.769755
5421,34.08117,-118.36993000000001,0.765585
5422,34.17565,-118.36993999999999,0.67326
5423,34.20705,-118.36995,0.674825
5424,34.186,-118.36997,0.742355
5425,34.18569,-118.36997,0.74542
5426,34.1855,-118.36997,0.746575
5427,34.185320000000004,-118.36997,0.741265
5428,34.185140000000004,-118.36997,0.71122
5429,34.08263,-118.36997,0.774745
5430,34.20735,-118.36998,0.7175750000000001
5431,34.0842,-118.36998999999999,0.732065
5432,34.08445,-118.37001000000001,0.6876
5433,34.2059,-118.37006000000001,0.69265
5434,34.19279,-118.37028000000001,0.6942550000000001
5435,34.13867,-118.37042,0.6785649999999999
5436,34.051629999999996,-118.37043999999999,0.79078
5437,33.94812,-118.37043999999999,0.43307999999999996
5438,34.13896,-118.37048999999999,0.689235
5439,34.05146,-118.37052,0.844345
5440,33.96982,-118.37052,0.435955
5441,34.05118,-118.3706,0.8613500000000001
5442,34.07206,-118.37062,0.8353550000000001
5443,34.20371,-118.37065,0.638415
5444,34.1458,-118.37065,0.725275
5445,34.05097,-118.37065,0.803905
5446,34.05082,-118.37065,0.79993
5447,34.20647,-118.37066000000002,0.667115
5448,34.15661,-118.37066000000002,0.6984250000000001
5449,34.08436,-118.37066999999999,0.702665
5450,34.08485,-118.37068000000001,0.712705
5451,34.08464,-118.37068000000001,0.723925
5452,34.08498,-118.37069,0.73634
5453,34.17483,-118.37071999999999,0.6699999999999999
5454,34.174690000000005,-118.37071999999999,0.6613249999999999
5455,34.07154,-118.37071999999999,0.801035
5456,34.207609999999995,-118.37073000000001,0.717365
5457,34.20558,-118.37073000000001,0.6898599999999999
5458,34.14557,-118.37073000000001,0.778655
5459,34.17442,-118.37073999999998,0.7127049999999999
5460,34.209990000000005,-118.37075,0.7554000000000001
5461,34.1627,-118.37075,0.664105
5462,34.1623,-118.37076,0.643165
5463,34.16174,-118.37076,0.6605399999999999
5464,34.02652,-118.37078000000001,0.659015
5465,34.20912,-118.37081,0.65951
5466,34.15526,-118.37083999999999,0.72285
5467,34.144459999999995,-118.37083999999999,0.75666
5468,34.19113,-118.37088999999999,0.717515
5469,34.1392,-118.3709,0.720005
5470,34.1558,-118.37092,0.69215
5471,34.214659999999995,-118.37093,0.772405
5472,34.08319,-118.37095,0.7926500000000001
5473,34.142720000000004,-118.37098,0.719915
5474,34.15061,-118.37098999999999,0.715735
5475,34.14448,-118.37108,0.7694050000000001
5476,34.14288,-118.37108,0.726305
5477,34.02682,-118.37111000000002,0.66859
5478,34.19014,-118.37113000000001,0.74529
5479,34.15079,-118.37115,0.70674
5480,34.14602,-118.37116,0.76215
5481,34.05081,-118.37116999999999,0.767185
5482,34.14134,-118.37118000000001,0.73252
5483,34.16422,-118.37125,0.655095
5484,33.94807,-118.37125,0.45888500000000004
5485,34.04861,-118.37127,0.826845
5486,33.94791,-118.37128999999999,0.461025
5487,34.14481,-118.3713,0.7773450000000001
5488,34.16081,-118.37138,0.70153
5489,33.94778,-118.37142,0.45791499999999996
5490,34.07217,-118.37145,0.8362399999999999
5491,34.07164,-118.37151999999999,0.9100999999999999
5492,34.21423,-118.37158000000001,0.80435
5493,34.07217,-118.3716,0.83167
5494,33.9481,-118.37161,0.46173000000000003
5495,34.14934,-118.37162,0.741115
5496,34.16404,-118.37163000000001,0.63503
5497,34.173590000000004,-118.37165,0.70094
5498,33.97958,-118.37168999999999,0.410505
5499,34.20147,-118.37177,0.644855
5500,34.14225,-118.37178,0.7127300000000001
5501,34.0655,-118.37196000000002,0.76373
5502,34.07224,-118.37203000000001,0.8828849999999999
5503,34.15979,-118.37205,0.69183
5504,34.1465,-118.37205,0.74193
5505,34.14478,-118.37206,0.71669
5506,34.17161,-118.37218,0.665585
5507,34.071709999999996,-118.37218,0.8777200000000001
5508,34.174279999999996,-118.37223999999999,0.695055
5509,33.94645,-118.37226000000001,0.418975
5510,34.15733,-118.37228999999999,0.72949
5511,34.14588,-118.37234,0.667875
5512,34.07173,-118.37234,0.8917349999999999
5513,34.144459999999995,-118.3724,0.68736
5514,34.07228,-118.37244,0.84758
5515,34.0345,-118.37244,0.798535
5516,34.15733,-118.37246,0.728335
5517,34.163959999999996,-118.37257,0.6363350000000001
5518,34.0723,-118.3726,0.8622449999999999
5519,34.16623,-118.37261000000001,0.6809499999999999
5520,33.94685,-118.37267,0.410405
5521,34.15068,-118.37268,0.726755
5522,34.14998,-118.37268999999999,0.6878299999999999
5523,34.17109,-118.37271000000001,0.63528
5524,34.16676,-118.37272,0.65795
5525,34.145920000000004,-118.37273,0.730425
5526,34.14237,-118.37274,0.6715899999999999
5527,34.201859999999996,-118.37276999999999,0.69226
5528,34.08481,-118.37276999999999,0.8101
5529,34.08463,-118.37276999999999,0.787875
5530,34.07179,-118.37284,0.8875500000000001
5531,34.179140000000004,-118.37286,0.83128
5532,34.051120000000004,-118.37286,0.79097
5533,34.15954,-118.37286999999999,0.687445
5534,34.14237,-118.37288000000001,0.6746300000000001
5535,33.94635,-118.37298,0.42169
5536,34.14535,-118.37303,0.69831
5537,34.14653,-118.37305,0.71533
5538,34.157340000000005,-118.37308999999999,0.67476
5539,34.1864,-118.37313999999999,0.750345
5540,34.17158,-118.37317,0.673305
5541,34.01858,-118.37317,0.6744650000000001
5542,33.97462,-118.37317,0.42322000000000004
5543,34.1736,-118.37324,0.655205
5544,34.05158,-118.37324,0.7256499999999999
5545,33.95264,-118.37326999999999,0.45741499999999996
5546,34.17266,-118.37328000000001,0.706385
5547,34.174209999999995,-118.3733,0.666875
5548,34.17098,-118.3733,0.647
5549,33.9745,-118.3733,0.41959
5550,34.16008,-118.37331,0.6762
5551,34.05126,-118.37331,0.76399
5552,33.94594,-118.37331999999999,0.4282
5553,34.173320000000004,-118.37333000000001,0.66907
5554,34.17442,-118.37333999999998,0.687255
5555,34.14522,-118.37335,0.70676
5556,34.201859999999996,-118.37341,0.68701
5557,34.074659999999994,-118.37342,0.8760600000000001
5558,34.0737,-118.37342,0.86832
5559,33.97367,-118.37343,0.39270000000000005
5560,34.21428,-118.37345,0.7565
5561,34.07542,-118.37345,0.847735
5562,34.07398,-118.37345,0.84137
5563,34.074259999999995,-118.37346000000001,0.86025
5564,34.1459,-118.37352,0.700345
5565,34.15733,-118.37361000000001,0.68942
5566,33.95236,-118.37361000000001,0.433485
5567,34.05343,-118.37365,0.7614650000000001
5568,34.047940000000004,-118.37373000000001,0.8058050000000001
5569,34.07189,-118.37376,0.8040499999999999
5570,34.142720000000004,-118.37377,0.67699
5571,34.15733,-118.37378000000001,0.68774
5572,34.17072,-118.3738,0.6570750000000001
5573,34.171,-118.37383999999999,0.6695450000000001
5574,34.074940000000005,-118.37385,0.8509
5575,34.07521,-118.37386000000001,0.8411249999999999
5576,34.17114,-118.37387,0.68298
5577,34.0848,-118.37388,0.772745
5578,34.08466,-118.37388999999999,0.7708299999999999
5579,34.08813,-118.37391000000001,0.7720400000000001
5580,34.0899,-118.37392,0.78811
5581,34.08951,-118.37392,0.7465949999999999
5582,34.14082,-118.37398999999999,0.62798
5583,34.0341,-118.374,0.8097300000000001
5584,34.07192,-118.37401000000001,0.8365
5585,33.952259999999995,-118.37401000000001,0.45589500000000005
5586,34.07366,-118.37402,0.8704700000000001
5587,34.15733,-118.37403,0.6807
5588,34.05005,-118.37403,0.724325
5589,34.04805,-118.37403,0.7834300000000001
5590,33.94582,-118.37405,0.41195499999999996
5591,34.173320000000004,-118.37409,0.69375
5592,34.1459,-118.37416,0.70063
5593,34.088570000000004,-118.3742,0.75225
5594,34.033879999999996,-118.3742,0.7722800000000001
5595,34.05008,-118.37421,0.730065
5596,34.16107,-118.37423000000001,0.68338
5597,34.08749,-118.37423000000001,0.7497550000000001
5598,34.05059,-118.37423000000001,0.773395
5599,34.04926,-118.37425,0.74358
5600,34.048429999999996,-118.37427,0.776645
5601,34.17364,-118.37428,0.75141
5602,33.9461,-118.37432,0.415505
5603,34.17512,-118.37435,0.6788700000000001
5604,34.05011,-118.37436000000001,0.732175
5605,34.14587,-118.37437,0.71061
5606,34.175340000000006,-118.37441000000001,0.671195
5607,34.17086,-118.37441000000001,0.661915
5608,34.170590000000004,-118.37441000000001,0.652325
5609,34.17017,-118.37441000000001,0.637755
5610,34.051809999999996,-118.37443999999999,0.80417
5611,34.07634,-118.37451999999999,0.805775
5612,34.17393,-118.37454,0.73356
5613,34.0895,-118.37454,0.7594650000000001
5614,34.08936,-118.37454,0.77373
5615,34.089220000000005,-118.37454,0.76542
5616,34.08853,-118.37454,0.710895
5617,34.08909,-118.37455,0.77025
5618,34.07425,-118.37456,0.90394
5619,34.084740000000004,-118.37456999999999,0.77176
5620,34.07383,-118.37456999999999,0.89659
5621,34.0748,-118.37458000000001,0.879515
5622,34.17263,-118.37459,0.7177199999999999
5623,34.05066,-118.37459,0.801865
5624,34.15733,-118.37461,0.7179500000000001
5625,34.07241,-118.37461,0.86469
5626,34.051520000000004,-118.37465,0.819375
5627,34.071999999999996,-118.37466,0.8455649999999999
5628,34.15891,-118.37472,0.739855
5629,34.072520000000004,-118.37473999999999,0.8699600000000001
5630,33.975159999999995,-118.37476000000001,0.42974999999999997
5631,34.17824,-118.37483,0.8181449999999999
5632,34.07201,-118.37483,0.824935
5633,34.17305,-118.37488,0.69906
5634,34.16057,-118.37489,0.673765
5635,34.05157,-118.37489,0.807285
5636,34.17472,-118.3749,0.68224
5637,34.173840000000006,-118.3749,0.737065
5638,34.072559999999996,-118.37491999999999,0.85368
5639,34.0519,-118.37491999999999,0.8449700000000001
5640,34.05022,-118.37491999999999,0.819225
5641,34.15732,-118.37494,0.698135
5642,34.17167,-118.37495,0.6495
5643,34.086040000000004,-118.37496000000002,0.8351550000000001
5644,34.08466,-118.37496000000002,0.8103150000000001
5645,34.089079999999996,-118.37496999999999,0.814125
5646,34.08729,-118.37496999999999,0.77756
5647,34.086870000000005,-118.37496999999999,0.75522
5648,34.1441,-118.37498000000001,0.674855
5649,34.08439,-118.37498000000001,0.79783
5650,34.17696,-118.37499,0.78328
5651,34.14437,-118.37499,0.6804250000000001
5652,34.08576,-118.37499,0.7883549999999999
5653,34.08744,-118.37501,0.807955
5654,34.08661,-118.37503999999998,0.777845
5655,34.18638,-118.37505,0.8095
5656,34.05075,-118.37507,0.85544
5657,34.08795,-118.37508000000001,0.752645
5658,34.0516,-118.37508999999999,0.8172550000000001
5659,34.05245,-118.37511,0.887445
5660,34.04994,-118.37512,0.7839
5661,34.04911,-118.37513999999999,0.75727
5662,34.1495,-118.37515,0.6120950000000001
5663,34.17734,-118.37516000000001,0.770405
5664,34.048590000000004,-118.37517,0.790735
5665,34.0503,-118.37523,0.838905
5666,33.97532,-118.37523,0.448095
5667,34.15421,-118.37525,0.70235
5668,34.052479999999996,-118.37527,0.87903
5669,34.072070000000004,-118.37532,0.84603
5670,33.9752,-118.37536000000001,0.42550499999999997
5671,34.15968,-118.37539,0.728345
5672,34.05253,-118.37544,0.8831399999999999
5673,34.17057,-118.37545,0.6774549999999999
5674,34.163509999999995,-118.37546,0.6309899999999999
5675,34.171459999999996,-118.3755,0.65181
5676,34.17029,-118.3755,0.6596850000000001
5677,34.05001,-118.37551,0.7585900000000001
5678,34.08824,-118.3756,0.799805
5679,34.08811,-118.3756,0.7962400000000001
5680,34.08763,-118.3756,0.748545
5681,34.08575,-118.3756,0.793975
5682,34.085609999999996,-118.3756,0.7927200000000001
5683,34.08852,-118.37561000000001,0.81538
5684,34.03743,-118.37561000000001,0.80217
5685,34.0879,-118.37567,0.77296
5686,34.19378,-118.37571000000001,0.80565
5687,34.19378,-118.37571000000001,0.80565
5688,34.19378,-118.37571000000001,0.80565
5689,34.19378,-118.37571000000001,0.80565
5690,34.19378,-118.37571000000001,0.80565
5691,34.19378,-118.37571000000001,0.80565
5692,34.19378,-118.37571000000001,0.80565
5693,34.163109999999996,-118.37573,0.698385
5694,34.16195,-118.37576000000001,0.74161
5695,34.05494,-118.37578,0.8958999999999999
5696,34.0374,-118.37578,0.8355699999999999
5697,34.17644,-118.37581999999999,0.777245
5698,33.976459999999996,-118.37585,0.48947999999999997
5699,34.03757,-118.37591,0.8207849999999999
5700,34.158190000000005,-118.37593999999999,0.7522800000000001
5701,34.15767,-118.37593999999999,0.7597400000000001
5702,34.1756,-118.37598999999999,0.71818
5703,34.17311,-118.37598999999999,0.65316
5704,34.1631,-118.37601000000001,0.69587
5705,33.97645,-118.37606000000001,0.49754
5706,34.17072,-118.37607,0.67281
5707,34.03761,-118.37607,0.829285
5708,34.05488,-118.37613999999999,0.907075
5709,34.17877,-118.37615,0.783705
5710,34.16134,-118.37615,0.725765
5711,34.161809999999996,-118.37619,0.74614
5712,33.976440000000004,-118.37626999999999,0.47399499999999994
5713,34.17759,-118.37629,0.75142
5714,33.97436,-118.37631,0.435165
5715,34.17695,-118.37631999999999,0.791575
5716,34.16108,-118.3764,0.74063
5717,33.97594,-118.37642,0.47304499999999994
5718,33.97303,-118.3765,0.46074499999999996
5719,34.150659999999995,-118.37651000000001,0.63808
5720,34.173390000000005,-118.37653,0.6716200000000001
5721,33.97299,-118.37653999999999,0.45550500000000005
5722,34.16109,-118.37658,0.7562850000000001
5723,33.97314,-118.37659,0.453785
5724,33.97313,-118.37659,0.45427000000000006
5725,34.171240000000004,-118.3766,0.674265
5726,34.170840000000005,-118.37661999999999,0.71397
5727,33.9731,-118.37663,0.44398000000000004
5728,34.17825,-118.37665,0.746305
5729,34.03282,-118.37666999999999,0.759575
5730,33.97244,-118.37666999999999,0.43089
5731,34.18697,-118.37668000000001,0.816135
5732,34.050290000000004,-118.37678999999999,0.7813
5733,33.94975,-118.3768,0.39775
5734,34.052279999999996,-118.37688,0.81235
5735,33.97405,-118.37692,0.441995
5736,33.97392,-118.37696000000001,0.44501999999999997
5737,34.05737,-118.37700000000001,0.7419950000000001
5738,34.05685,-118.37701000000001,0.79606
5739,33.97446,-118.37701000000001,0.45182
5740,34.05591,-118.37705,0.8219000000000001
5741,34.05146,-118.37705,0.808075
5742,33.94859,-118.37706000000001,0.426305
5743,34.16019,-118.37709,0.78199
5744,34.1501,-118.37709,0.617215
5745,34.17696,-118.37714,0.77592
5746,34.17605,-118.37714,0.75006
5747,34.16316,-118.37716,0.77082
5748,34.052,-118.37718999999998,0.819735
5749,34.05115,-118.37718999999998,0.855375
5750,34.05234,-118.37721,0.86239
5751,34.05149,-118.37722,0.823205
5752,34.18638,-118.37723000000001,0.84465
5753,34.052859999999995,-118.37725,0.8468
5754,34.17825,-118.37731000000001,0.70697
5755,34.177859999999995,-118.37731000000001,0.765495
5756,34.04193,-118.37732,0.7326349999999999
5757,34.15957,-118.37737,0.728925
5758,34.05153,-118.37737,0.831595
5759,33.94834,-118.3774,0.46344
5760,34.18638,-118.37741000000001,0.8370150000000001
5761,34.05291,-118.37748,0.78783
5762,34.03375,-118.3775,0.8582400000000001
5763,34.05206,-118.37751000000002,0.8289850000000001
5764,34.033590000000004,-118.37751000000002,0.8258000000000001
5765,34.05158,-118.37754,0.818535
5766,33.94725,-118.37756,0.46404
5767,34.05757,-118.3776,0.76698
5768,34.05908,-118.37761,0.690945
5769,34.05699,-118.37761,0.8076300000000001
5770,34.05852,-118.37763000000001,0.6975
5771,34.163129999999995,-118.37763999999999,0.738
5772,34.070479999999996,-118.37765,0.798315
5773,34.056779999999996,-118.37765,0.7890600000000001
5774,34.0627,-118.37766,0.68518
5775,34.0559,-118.37767,0.788235
5776,34.06988,-118.37768,0.82009
5777,34.05815,-118.37768999999999,0.6784250000000001
5778,34.07121,-118.3777,0.81167
5779,34.05158,-118.37771000000001,0.787945
5780,34.05123,-118.37771000000001,0.831895
5781,33.948859999999996,-118.37771000000001,0.420725
5782,34.150009999999995,-118.37773,0.600785
5783,34.070679999999996,-118.37773,0.7957449999999999
5784,34.0521,-118.37773,0.82161
5785,33.94872,-118.37773999999999,0.44293000000000005
5786,34.07131,-118.37777,0.820875
5787,34.16146,-118.37778,0.747725
5788,34.07097,-118.37778,0.8331550000000001
